Day,Campaign Name,Platform,Placement,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,647,6,2189,1,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,418,2,418,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1027,12,3943,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,17,,28,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,577,14,2672,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",14,,32,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,382,7,1295,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1394,8,4859,1,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,38,,53,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,11,,1,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,9,,358,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1266,11,3169,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2820,41,8427,1,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,104,,194,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,97,,83,,,,,,,,
2025-12-10,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,83,1,30,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,81,,51,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,53,,87,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,59,2,23,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,90,,87,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,3043,55,8928,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1414,7,4177,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,9,,586,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,18,,2,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1242,6,2915,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1303,10,4307,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,284,7,1468,1,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,405,1,318,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,741,4,1451,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,15,,44,,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,513,13,2640,1,,,,,,,
2025-12-11,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",7,,16,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,32,1,73,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,53,,30,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,105,,98,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2474,33,7160,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_search,2,,3,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1204,11,2875,1,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,7,1,575,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,16,,5,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,89,1,169,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1197,6,4656,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1470,13,4177,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,324,5,1530,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,432,1,422,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,690,4,2869,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,11,,38,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,387,10,1909,,,,,,,,
2025-12-12,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",66,,654,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,45,,34,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,57,,116,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,2,,10,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,126,,124,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,146,,263,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1885,23,4781,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,10,1,1214,1,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,20,,4,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1489,11,3498,2,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1129,5,4253,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1120,11,4161,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,377,9,2346,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,673,5,779,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,785,6,2119,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,17,,13,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,492,14,3048,,,,,,,,
2025-12-13,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",102,1,339,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,28,,18,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,138,,112,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,188,1,186,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2745,32,7498,1,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,2037,17,4547,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,8,,415,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,25,,5,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,64,,83,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1253,9,4594,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1388,11,4799,1,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,425,5,1761,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,1005,1,1107,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,969,5,2310,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,26,,285,,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,461,17,2887,1,,,,,,,
2025-12-14,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",63,,80,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,43,2,18,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,10,,4,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,15,1,1833,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1394,14,4118,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_search,1,,1,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,891,4,3129,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,130,1,156,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,91,1,78,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,1,1,4,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2438,26,7571,1,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,51,,152,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1136,8,4843,1,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",20,,14,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,495,14,3167,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,42,,190,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,545,,1978,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,683,2,495,,,,,,,,
2025-12-15,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,301,6,1353,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",66,1,139,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,45,,23,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,74,1,53,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,127,,174,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2955,29,9270,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,31,,36,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,568,2,2142,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,421,2,441,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,301,9,1528,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,869,5,2800,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,861,8,4275,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,33,,73,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,26,,11,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,25,1,1898,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,939,5,2692,,,,,,,,
2025-12-16,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,603,13,2944,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,20,2,2009,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1049,6,3061,1,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,25,,42,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",87,7,1037,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,29,,9,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,1,,12,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,90,,95,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,78,1,105,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,11,,3,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2134,20,6835,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,896,5,4415,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,849,9,3112,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,266,10,2062,1,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,346,,283,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,614,6,2247,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,22,,48,,,,,,,,
2025-12-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,478,11,2374,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,2,,0,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,51,2,20,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,107,,101,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,165,,182,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2259,31,7328,1,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1313,4,3342,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,16,,3204,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1337,4,4567,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,45,,62,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",67,4,552,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,273,3,1393,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,571,6,643,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,633,5,1937,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,34,,195,,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,579,17,2803,2,,,,,,,
2025-12-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1134,9,4808,1,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1359,10,5270,1,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,24,,2450,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,24,,12,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,39,,91,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,776,6,3579,1,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,31,,39,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,349,8,2540,2,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,606,4,640,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,602,3,2411,1,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,494,15,3006,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",90,4,365,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,125,3,198,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2040,27,7501,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1237,7,3951,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,62,,53,,,,,,,,
2025-12-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,43,,36,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,15,,4,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,43,,16,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,89,,113,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,279,2,219,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2356,25,6991,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_search,1,,0,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1496,10,3663,1,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,31,1,1969,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,702,5,2336,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,41,,54,,,,,,,,
2025-12-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1242,9,3695,,,,,,,,
