Day,Campaign Name,Age,Gender,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,126,1,561,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,9,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,730,3,2580,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,312,1,1479,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,22,,52,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1184,6,2708,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,581,3,2057,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,587,3,1427,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,145,1,247,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,15,,37,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,13,,17,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,563,5,870,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,14,,18,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,834,10,2359,1,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1521,8,3745,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1284,11,2978,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,3,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,423,5,1878,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,127,3,1379,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,7,,27,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,670,6,2757,1,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,316,4,1429,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,20,,40,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,131,1,248,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,624,5,2638,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,472,3,1284,1,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,24,,51,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,493,3,859,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,12,,34,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1143,12,2276,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,790,4,2085,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1627,9,3391,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,15,,49,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1348,10,3854,1,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,2,,2,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,492,4,3214,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,111,1,444,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,1,4,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,725,5,2637,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,293,2,1191,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,13,1,19,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,11,2,16,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,492,5,2396,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1520,12,3268,1,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,787,5,2567,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1086,7,2738,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,531,4,1451,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,10,,16,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,543,6,920,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,131,,333,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,16,,9,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,1,,1,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,587,7,3154,2,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,21,,34,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,162,1,568,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,10,,171,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,845,6,2588,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,311,3,1296,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,17,,27,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1612,5,3572,1,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,653,6,2137,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1950,16,4264,1,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,1043,11,2509,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,15,,21,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1500,9,2526,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,799,7,1730,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,16,1,26,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,760,3,1377,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,186,,290,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,21,,19,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,2,,45,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,460,3,3091,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,119,3,634,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,7,,16,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,246,3,1128,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,728,7,2389,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1347,11,3589,1,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1408,6,2835,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,510,3,1678,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,196,4,319,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,879,8,1577,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,22,,36,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,664,7,1405,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1639,8,3239,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,17,,49,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,20,,25,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,774,8,2062,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,214,1,422,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,5,,8,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,429,5,2084,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,147,2,858,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,12,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,651,4,2674,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,258,1,1203,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,683,3,1170,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1158,,3199,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,14,,28,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,448,5,1520,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,17,,29,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1413,5,3238,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,827,6,2243,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,5,,9,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1214,11,2569,1,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,777,8,1737,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,10,,11,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1275,11,3620,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,518,3,2483,1,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,6,1,24,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,115,2,659,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,8,,30,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,764,3,2503,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,279,2,1347,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,8,,15,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,16,1,48,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,503,3,2077,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1536,5,3389,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,792,2,2054,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,20,,31,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1212,4,2739,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,716,5,1862,1,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,671,6,1113,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,200,1,430,,,,,,,,
2025-10-29,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,14,,50,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1208,7,3289,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,470,4,3136,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,106,1,1010,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,38,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,741,12,2899,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,233,,1240,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,15,,19,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,13,,22,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,443,9,1458,1,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,16,,54,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1533,6,3359,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,640,2,1476,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1214,8,2544,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,547,3,1145,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,8,,19,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,7,,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,792,7,1474,1,,,,,,,
2025-10-30,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,149,,295,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,15,,35,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,459,3,1801,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,5,,93,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,447,5,2003,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,95,2,496,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,16,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,661,7,2438,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,276,3,1481,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1248,8,3916,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,22,,38,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1538,5,3480,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,755,6,1740,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,18,,31,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1290,6,2591,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,572,5,1248,1,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,11,1,16,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,739,3,1186,,,,,,,,
2025-10-31,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,176,1,265,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,754,7,2552,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,15,,33,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,279,3,1096,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,4,,8,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,8,,5,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,510,4,2088,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,149,,533,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,482,3,1951,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1338,13,4129,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,12,,55,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,13,,47,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,831,7,1906,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1384,10,2574,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,680,5,1308,1,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,16,,11,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,881,1,1128,1,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1661,14,3784,,,,,,,,
2025-11-01,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,227,1,382,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,15,,34,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,4,,2,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,781,8,3162,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,304,5,1842,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,16,,76,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1288,13,4434,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1387,5,2560,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1539,12,3467,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,939,6,2296,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,12,,17,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,733,4,1501,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,18,,57,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,871,4,1869,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,246,3,446,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,478,7,1825,1,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,128,1,857,,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,555,6,2322,1,,,,,,,
2025-11-02,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,2,,1,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,551,7,2374,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,468,6,1909,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,128,2,1039,1,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,6,,9,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,659,2,2540,1,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,248,5,1064,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,14,,50,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,1278,4,4466,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,16,,27,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,219,3,343,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,1572,8,3897,1,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,906,6,2468,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,22,,21,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,1335,7,2412,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,636,8,1297,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,11,,19,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,717,7,917,,,,,,,,
2025-11-03,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,4,,101,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,18,,30,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,7,,18,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,454,3,2149,1,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,315,2,866,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,78,,675,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,7,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,596,6,2735,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,229,3,1140,,,,,,,,
2025-11-04,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,168,2,776,1,,,,,,,
